3.629573998352606079e+00,2.386605346328956490e+00,5.649226398032052288e+00,2.382455810534342522e+00,2.236281255802610612e+00,2.259979035225387012e+00
2.949075176040555579e+00,2.411591937504451888e+00,4.142941969061725516e+00,3.988631367125642591e+00,6.086518059202417064e+00,2.858727277961279789e+00
2.103699493992945868e+00,1.999889639486404302e+00,3.752023515601353498e+00,2.662409011498560574e+00,5.266189302424316487e+00,1.851587457980299556e+00
1.641833966764421504e+00,4.096250885209755666e+00,5.444742028334656148e+00,8.369114712690217672e-01,3.911132045289129167e+00,3.439585926314287612e+00
2.422090989258679716e+00,2.705537549941440023e+00,5.254689420805824795e+00,3.992556458395039698e+00,2.750649164412457104e+00,4.014510662121221429e+00
2.622073576369455594e+00,1.447205136234567480e+00,3.770233336780763445e+00,8.502206642662848424e-01,2.482557207931225030e+00,1.723713477143401285e+00
5.153706785631268161e+00,3.134693849211331429e+00,3.972791425162767176e+00,2.992136105492885001e+00,3.024499515815254558e+00,2.102269197822480784e+00
3.341890014679028909e+00,1.802953444812394501e+00,4.207807978404749072e+00,2.201000223510027887e+00,2.709993604290453106e+00,2.192299885830222728e+00
2.381569483124627240e+00,2.501477729093876334e+00,3.433192453118314003e+00,2.880961161961472783e+00,4.595459053963088181e+00,1.717499071540063094e+00
3.524332210153168887e+00,1.150839605993561943e+00,4.611980492141650068e+00,4.710394866450090312e+00,1.735362360061013742e+00,3.988035056873805217e+00
2.652136853247371029e+00,1.369922440894548066e+00,3.606227577428930520e+00,2.597901771819335792e+00,3.145366652724443490e+00,2.973738689594996654e+00
3.282129053352657255e+00,4.933410771024838937e+00,2.613823494467737873e+00,2.126090140876080614e+00,3.001928792862987194e+00,2.173583122104844279e+00
1.618359726325380832e+00,2.365736391827458096e+00,3.859731961545063594e+00,3.814149794811485528e+00,5.209237216029950268e+00,2.509402578584658983e+00
1.619122352253943076e+00,2.942915643638419620e+00,2.704911382016677912e+00,1.653869360566760705e+00,1.901574314496676354e+00,1.722489667391092549e+00
3.799455138582156888e+00,1.740899709568670684e+00,4.033707338329991288e+00,4.025492839536152445e+00,4.166477416194891426e+00,1.345946202274201919e+00
2.346753510472784132e+00,2.438333171066912719e+00,2.607953606429438853e+00,1.597170182852616138e+00,3.704927166699948149e+00,1.878788174105965547e+00
2.836630786930670389e+00,2.032108687234287281e+00,3.545310591620355556e+00,3.589806063669109371e+00,4.800528570465591116e+00,2.474053584905009817e+00
1.886150038260929751e+00,1.896284400548889248e+00,3.817572555308803572e+00,3.772494065042454991e+00,3.515223815903276705e+00,1.960409171676652518e+00
2.067269486519322186e+00,2.799742484697481437e+00,3.685254171343245400e+00,2.671993310663458576e+00,4.730039444088367517e+00,2.554074984568611928e+00
4.526625655059670628e+00,3.709327670657624143e+00,2.473851037427484911e+00,2.955475396921446674e+00,1.988578703602110975e+00,2.232454432689854773e+00
9.627241125825942714e-01,2.843894616823439581e+00,3.544556336269646835e+00,3.220195598687861871e+00,3.509883618658427462e+00,1.898598884397693976e+00
3.549877041145228507e+00,3.654672413632457317e+00,3.733163194624118386e+00,4.243252111646204305e+00,3.864951418195406774e+00,2.634332074809193180e+00
3.579785892244473189e+00,5.024135652535772323e+00,4.639121367795886464e+00,9.044130636285525604e-01,4.177485946174650522e+00,3.886161632432903801e+00
2.689434183406458345e+00,1.556928006040585455e+00,5.346887931056020449e+00,3.470030465161717537e+00,3.194469286942101860e+00,2.132651143202668020e+00
4.233084577754024025e+00,2.609529203821435495e+00,5.922032414104804410e+00,3.288483878978969432e+00,6.649311589492663543e-01,0.000000000000000000e+00
1.976662991347293508e+00,3.012132434082713139e+00,3.971108656676292537e+00,4.918219871933959375e+00,3.325575876353268789e+00,2.164560392051267268e+00
2.210951770311754494e+00,1.993702702040345276e+00,5.030684526542373192e+00,2.881023249287085974e+00,4.096267327771512257e+00,2.378501323328438222e+00
3.586134241290744207e+00,4.942709231726977848e+00,3.293947187560775536e+00,4.493345312045502027e+00,2.953834414751643767e+00,2.509282786999655901e+00
2.032116790486865554e+00,2.313614863189137338e+00,3.185506073178976827e+00,2.691027264844954470e+00,3.543557022187375782e+00,2.081332982030477119e+00
1.515591357628958358e+00,2.363593679363108713e+00,3.433544537610023095e+00,4.195813667229646882e+00,3.048445162953651089e+00,2.193925370494366867e+00
3.046084641342934773e+00,1.019620011955996608e+00,3.721712160064805985e+00,1.779588154262525368e+00,2.369827409361429105e+00,2.584489690830649611e+00
8.603234398114776305e-01,3.108866507521435008e+00,4.438369990181280755e+00,2.254809321163515623e+00,3.669405564801904607e+00,2.267531085334771213e+00
1.049482671025873115e+00,2.469818520022487807e+00,3.005716665083111305e+00,4.436780472402010567e+00,4.194779608784304337e+00,1.767596461942782415e+00
1.648309842441937789e+00,2.304479564199024555e+00,4.125711509739273808e+00,2.769871900397977704e+00,3.376050928043907717e+00,1.867151683057302725e+00
2.391241352522303298e+00,1.136512749420967916e+00,3.266362118587855079e+00,2.482030420710571672e+00,2.546517187324528031e+00,2.353355371074882463e+00
5.089877270414940647e+00,3.808806362774088683e+00,2.185746570720028537e+00,3.996333680795800092e+00,1.138142941928784069e+00,3.717400491434909249e+00
1.933837001016876389e+00,8.351177589515967892e-01,2.626298653649199011e+00,2.841962094659856053e+00,3.724826327510019741e+00,4.364893791329317096e+00
5.047168035158402510e-01,2.726745956025206752e+00,3.227180404883508658e+00,4.268275096094644283e+00,3.657565180072481326e+00,1.719338937170987958e+00
3.250433501817300730e+00,1.418222823455169701e+00,3.074755852045704785e+00,2.116173425698886668e+00,4.175333484871289080e+00,2.406471378199884548e+00
1.856086954275494971e+00,1.969122022534552485e+00,3.178065674629134474e+00,4.581575031181530200e+00,4.650806671237299739e+00,2.331315759394271492e+00
3.722187164882228227e+00,3.254333373658075512e+00,4.335015667475794032e+00,2.697758388612472302e+00,4.994117309370623481e+00,1.758423272851155073e+00
0.000000000000000000e+00,4.621196907757308736e+00,4.516176826318242021e+00,3.728528674037019819e+00,1.686360545972365621e+00,2.235395792108652913e+00
3.442090610263170980e+00,4.156752158457789115e+00,2.656440361761639224e+00,3.534171854868560114e+00,2.065095566725078768e+00,1.989121527807423240e+00
2.273336839434824785e+00,2.282599964352922672e+00,4.136998752482311303e+00,1.489254977104973898e+00,4.264573051596670439e+00,2.418585403571065662e+00
1.502710174538098853e+00,3.771548979483120512e+00,4.220009908728563630e+00,5.343145694617247976e+00,2.953838916156207972e+00,3.426984311639274861e+00
1.798055546477603794e+00,2.732057220100694295e+00,3.964870618252991807e+00,2.170227506681326801e+00,4.102658625804304293e+00,2.332347168753855726e+00
2.010389081471221306e+00,2.605546426709443697e+00,2.836590374366385170e+00,1.872021978065300019e+00,4.090956920202048153e+00,1.558123337526287067e+00
2.955122248105203298e+00,1.943875044298688959e+00,4.552330978587721511e+00,2.857209766121973971e+00,2.461831343448829923e+00,1.628909865145180547e+00
5.830330336390860957e-01,5.039219257450313627e+00,5.597981985453596820e+00,2.048546356916540745e+00,2.257149383685362665e+00,2.391008699284471017e+00
2.763114958776544228e+00,1.736347193666080813e+00,2.892973954696594241e+00,4.449720061940751314e+00,4.824877292169581722e+00,1.945737718876400679e+00
2.471104932759639272e+00,1.300185326667606445e+00,2.754797666330237593e+00,1.342311744932788820e+00,1.797095099855589462e+00,1.223720277980030469e+00
1.128804920368418729e+00,2.622598677912161946e+00,3.209329757240957814e+00,4.122122402380863804e+00,4.292856713938878244e+00,2.640370051247287631e+00
2.062054178821122186e+00,2.818827787789101258e+00,4.697730111662517416e+00,2.532839337516308298e+00,4.008806512124632349e+00,1.694654324593727779e+00
3.194146943391081628e+00,1.798758456563195107e+00,4.451629021091776828e+00,3.892559745644981195e+00,3.934512640298161834e+00,2.066515370791101258e+00
1.200095920450925835e+00,2.719679951667711482e+00,3.215089967823924866e+00,2.351276900979288431e+00,2.831008240638190010e+00,2.328188004363109798e+00
2.706454207874419815e+00,2.433941578848074716e+00,4.217970259836112845e+00,2.555688201498140355e+00,4.585318804855877062e+00,1.792731659750536277e+00
2.685999208326752097e+00,1.916332072815963627e+00,4.710883620666054483e+00,3.186953719065470647e+00,4.828770905281269066e+00,2.665726336407275188e+00
3.485131690710875141e+00,2.219304939380573050e+00,3.701788900716640018e+00,3.433134467276762969e+00,3.474487193468374979e+00,1.425803255956536564e+00
3.182528382561277347e+00,2.729252644518355364e+00,2.364392960635878893e+00,3.439323183133092598e+00,4.930077797382744542e+00,2.680526393043568767e+00
2.766567236992881096e+00,1.828509208365160621e+00,3.363500926461339802e+00,1.651543856151580503e+00,2.763148465387418096e+00,2.061293209325107956e+00
3.249301744627003163e+00,2.203873838671432495e+00,4.256435154086321226e+00,3.058795334575245217e+00,4.084251171316085838e+00,2.144894897324453265e+00
2.877113161106511718e+00,2.561175811625154175e+00,4.160155627251196364e+00,4.240636954097551481e+00,3.389267861844190932e+00,1.741521108319820099e+00
1.309982875796887214e+00,3.504367515560064650e+00,4.281310816807534891e+00,2.035921552604521345e+00,3.713108714552447509e+00,3.046131958038617249e+00
3.154125482558531424e+00,4.074892964973479970e+00,4.551414236102235833e+00,3.925402174461483984e+00,2.310750448038226601e+00,2.039687238543775205e+00
3.848242077631522928e+00,3.946856491050041882e+00,5.167529261429528731e+00,1.935156583207876313e+00,4.959206894539224919e+00,2.885530846818772588e+00
3.221535545599898853e+00,2.264634310429431530e+00,4.829046201316336884e+00,4.280374138536021889e+00,3.399001735451702366e+00,1.779241622441566806e+00
1.914454679087853606e+00,2.503538939681693165e+00,3.573933105367012253e+00,4.766264344954733723e+00,3.847680829812277548e+00,1.858562025783149885e+00
2.624841930196035289e+00,2.155675997291123469e+00,5.518775235527661138e+00,2.155267283028506675e+00,2.315219348543060995e+00,2.074098562565010795e+00
1.980824032642636290e+00,1.958940734606185785e+00,3.863369813392413032e+00,5.106850440235299438e+00,4.005877184841629024e+00,2.028427083472682302e+00
1.765211628934623356e+00,2.913218411645102091e+00,3.550531848694116199e+00,1.865887411216281766e+00,4.057034063973893545e+00,2.875854316172385516e+00
2.625865347293963481e+00,2.515296200824282735e+00,4.128583162993551881e+00,2.565889170940050867e+00,2.922054641140390263e+00,1.625949611880147527e+00
3.256751369850952482e+00,1.918832717382109365e+00,4.678132568298813077e+00,3.476266023658769910e+00,5.985325921749053535e+00,2.700134867331223987e+00
2.797081732900408735e+00,3.734743071129560832e+00,3.235916232134270487e+00,2.969489276988492410e+00,3.555528926957758351e+00,2.777362170449548362e+00
2.808113620700984914e+00,1.196622040189285086e+00,3.310283895003889310e+00,1.875838498297266899e+00,2.379450546640597075e+00,2.180503363662768646e+00
1.798180929030159803e+00,2.692044541489785558e+00,3.650566969624247537e+00,4.538037994855212531e+00,3.178872069482783225e+00,2.612778529772710634e+00
4.594641698583998846e+00,1.606296027227002599e+00,4.613983536428243326e+00,4.286190878855776987e+00,3.248044327030607192e+00,3.399299062106253544e+00
2.442437539369957111e+00,1.404033371025402488e+00,3.771431046105325535e+00,3.714069737747352384e+00,6.159676103155268478e+00,2.475088734353927400e+00
2.768065179311887114e+00,2.857345127165081600e+00,4.009822911633273534e+00,3.226768693296309110e+00,4.180450683158749570e+00,2.958549293176620409e+00
1.348237071341132021e+00,4.889168370758794069e+00,5.463254546675720746e+00,1.284103655860645121e+00,3.311308498955731316e+00,4.237642613296102923e+00
1.898945743457089330e+00,3.492193286929460072e+00,4.173688655432226113e+00,2.109174589370932829e+00,3.567992415756526370e+00,1.764656637334515610e+00
2.440648040483685222e+00,3.080173069274396269e+00,3.997981059582520480e+00,2.603634139932484270e+00,2.124593116289126282e+00,2.142788651863620775e+00
1.758684921088506492e+00,2.976727170135965217e+00,3.617447698771661280e+00,5.568541114125253877e+00,3.366600641382969883e+00,2.444379381159828224e+00
3.590375627027235339e+00,2.403389348292551020e+00,5.117736116075358055e+00,3.411725569977079875e+00,4.217148095943530350e+00,2.294168160401533374e+00
3.623823198026551839e+00,4.350475091161996488e+00,2.634234016263041323e+00,2.257747138474233584e+00,2.408611887241213445e+00,1.884995058673297308e+00
1.946634597601377248e+00,2.018458071544630084e+00,0.000000000000000000e+00,1.423940785565847911e+00,4.652727542662081994e+00,2.055583879261771330e+00
4.528768005044209843e+00,2.400168519679998003e+00,3.571348477785372122e+00,5.251347469359231468e+00,4.390765872297111905e+00,2.577618453050506631e+00
1.596319025843723871e+00,3.731539652033998067e+00,3.823333487370343953e+00,2.654293648976869591e+00,2.523224629661443785e+00,2.393835772168316112e+00
2.913559604182436313e+00,2.560056998269014006e+00,3.283701334532635130e+00,4.048749789235859708e+00,3.639717857191659078e+00,1.946922615290163749e+00
3.190444234487888497e+00,6.307368547086213972e-01,2.832179648288403406e+00,2.101182373737282560e+00,3.522231497749563012e+00,3.878135186829475778e+00
1.755414674139445630e+00,2.976494511440987978e+00,3.621768592480523630e+00,4.482272244189533517e+00,4.193900061875650565e+00,2.178617104238480096e+00
2.120662456558009890e+00,2.198303118618512908e+00,3.059150695447115265e+00,2.039258033189885744e+00,2.232456427272574651e+00,2.079362189897425495e+00
2.761919126584348128e+00,3.420564928239719471e+00,3.452898401734142642e+00,5.018893777991483951e+00,4.022667753278858171e+00,3.020375191186431607e+00
2.411972708656468178e+00,2.207064227197782280e+00,4.132541518770198152e+00,2.820642290211913483e+00,4.136462503520646372e+00,1.930176216105656595e+00
8.633086529438303014e-01,4.228780925114767442e+00,4.805552577811357473e+00,1.865028356889198324e+00,2.175691500433999614e+00,3.042231702995589870e+00
1.751325884885788664e+00,2.056324806487110912e+00,5.303354206224538459e+00,3.161284102588800771e+00,3.702534295778001638e+00,1.558949735695008609e+00
2.066167161833938337e+00,3.010254434164540527e+00,3.318444356710328336e+00,6.185378858021208792e-01,5.094399488747534122e+00,2.938747442968018930e+00
3.303827263628469346e+00,3.337126217659471372e+00,4.766279924458504347e+00,3.339220885607697031e+00,3.030519339271707580e+00,2.339105222176678822e+00
3.296677797183442671e+00,1.632018438522075066e+00,4.188683701899232226e+00,3.307889976430540724e+00,2.331995268500477003e+00,1.831052988766806111e+00
4.060143453203764352e+00,2.358255546719600915e+00,3.822854655306134219e+00,3.102136077253887514e+00,2.536082985446410198e+00,1.672816835618098574e+00
3.570863422840691026e+00,1.197119793069973515e+00,5.016646077412048932e+00,2.508722644127233004e+00,2.486517303478975371e+00,2.055358681294134016e+00
4.583310656554481888e+00,3.142080757177158734e+00,3.302411679195438765e+00,3.350295200684487718e+00,2.751058428753071716e+00,1.626272885336293772e+00
1.108987619756069742e+00,2.953534779310548863e+00,3.366624521477147525e+00,3.656439801863658801e+00,3.910416632728406672e+00,2.704766376074566381e+00
2.502752275589209763e+00,2.824084852614251684e+00,4.368188896718239178e+00,2.177876122114076995e+00,3.972153922966217721e+00,2.002946798703804099e+00
3.538043496420400835e+00,1.911928989714327676e+00,3.508823987192833282e+00,1.317159010212657799e+00,3.105035199262917267e+00,2.353073784596393381e+00
1.771036931964085737e+00,2.716380729384411108e+00,2.903002254515958391e+00,3.712224855236569088e+00,4.797931680176561464e+00,2.292546358667245432e+00
1.750278115898137310e+00,2.659663906882569151e+00,4.572089582853141820e+00,2.379906005487701925e+00,3.783112829550196121e+00,2.298066666995000507e+00
1.500688866279209943e+00,2.206800083319180761e+00,2.124974048445337438e+00,2.172368663001199351e+00,1.699096923009193905e+00,1.624580337688717790e+00
2.558680775237551330e+00,2.391805677203810987e+00,3.604693892982540948e+00,4.228941020904666281e+00,2.369702107149991743e+00,2.595188152308276042e+00
3.943481411804125703e+00,4.372871001816518444e+00,1.998655184280162311e+00,1.657521891518795476e+00,3.772383874470151888e+00,1.662113096258541756e+00
2.480683063375142439e+00,3.881131133993517945e+00,2.147605919803166508e+00,4.506852863830218325e+00,3.111763168993408879e+00,3.686466724655911520e+00
3.172533196982947779e+00,2.537852923468081556e+00,4.175020940639656786e+00,1.273000715777776293e+00,4.089967439096040103e+00,2.064494391013835806e+00
3.705322674988499987e+00,1.966183403907019400e+00,3.528392593989219339e+00,2.171080123615459101e+00,2.520851955854906290e+00,2.091351344589286398e+00
2.212376909741757380e+00,2.399340832529177625e+00,4.422426169684998243e+00,3.643729065308578541e+00,4.382514411439898616e+00,2.526642849590914341e+00
3.342539339748643368e+00,1.984591135535237250e+00,4.069639939432150300e+00,2.295346521301968146e+00,2.866411506363582440e+00,2.475904307549096295e+00
3.067689268228364963e+00,0.000000000000000000e+00,2.427828921212898727e+00,1.904753024961475916e+00,3.375111107140352562e+00,3.492811111246259870e+00
2.031128342847806856e+00,2.309213363904926375e+00,3.624603040355542927e+00,3.828761254956764226e+00,4.671725811177900312e+00,1.930680110859239074e+00
3.081623751516726184e+00,2.759502978350443669e+00,3.774184844252117088e+00,3.778337982402576234e+00,3.505807770022034475e+00,1.792853022737804114e+00
3.017157349214889983e+00,2.676246729263340285e+00,3.994124620046846985e+00,2.900882875730389721e+00,4.351926079517040691e+00,2.138277217415383458e+00
4.184265689507077113e+00,2.592291619121713797e+00,4.516640724627363213e+00,2.697903414488698637e+00,3.529804779205240273e+00,1.991173532305038574e+00
3.462424315853083634e+00,2.366078864475642085e+00,4.192828622451055587e+00,4.248341473698665105e+00,3.532205141139417748e+00,1.706746318690123498e+00
7.553477606518488319e-01,3.215424234392570302e+00,3.378508400132958389e+00,2.998162417189211837e+00,1.946494125054445190e+00,2.192559970215598675e+00
3.657608185249857424e+00,2.152801975092039743e+00,4.328187968959641196e+00,3.823580410238653471e+00,2.579175539782612603e+00,2.998833465233346818e+00
2.371916027197820576e+00,1.260148187021219890e+00,3.077794119140815354e+00,1.146926619381002599e+00,1.931573954930737136e+00,1.655067587317403000e+00
3.216682292328920223e+00,2.243795235953403910e+00,4.524213859587327136e+00,2.532935624117902851e+00,2.203340804822583543e+00,2.643903179903891676e+00
1.954483732994221290e+00,1.454604351373745663e+00,3.300601836736382744e+00,2.048237924274796562e+00,3.041988480791251614e+00,2.447556702948136653e+00
3.111262416658007179e+00,6.264948234098357549e-01,3.770619297947374715e+00,2.803749389220067112e+00,2.541311048576890830e+00,3.871607407659349409e+00
1.037304393375759970e+00,2.836912225817302957e+00,3.284628389034408791e+00,3.838537853542153933e+00,4.070286313975773673e+00,2.228471509037698084e+00
2.687738564720175471e+00,1.812223676155654051e+00,4.188762420564314581e+00,2.793107235497035656e+00,2.313188467394375003e+00,1.731292881308176046e+00
3.129452936905720684e+00,1.491089169994336494e+00,3.659176850515727164e+00,2.706912043425782066e+00,2.612067220055234174e+00,2.723883427218255271e+00
2.363667333523310266e+00,2.236712027115532297e+00,4.142506836569356921e+00,4.471190545229065449e+00,3.023571875659437413e+00,2.583696921763023457e+00
3.481443115969518054e+00,1.186139372745759868e+00,4.780451408096837440e+00,3.553665247655438009e+00,1.895276334505584082e+00,2.124485727686945769e+00
2.999594745984131450e+00,2.678698172094156060e+00,3.884398720034194064e+00,2.307081780623778222e+00,3.323893736867403526e+00,1.229697511908823593e+00
2.059974606848697043e+00,2.056499358368001573e+00,3.601122614101242458e+00,3.903684763562584870e+00,3.361941912003056920e+00,1.818779153342904076e+00
8.950645512637069867e-01,3.974960947335812733e+00,4.263441917844991380e+00,2.036227324760668367e+00,2.805766475200955679e+00,2.477959936014794806e+00
2.986794511868027691e+00,2.564982145154379722e+00,4.475953889633309757e+00,1.434274492021138991e+00,4.954025826562331147e+00,2.051171004294086941e+00
2.085274907620151108e+00,2.469644632941538909e+00,3.042923726411169039e+00,5.131439401248764298e+00,4.021674327009355565e+00,1.946027032982246219e+00
2.884044292166166645e+00,3.526125946199001771e+00,4.848842288823723479e+00,2.972799394615336599e+00,3.888937865667819960e+00,3.173976347620957483e+00
3.368106513161130522e+00,2.747364961360041047e+00,3.697457975424415899e+00,3.002260455689901075e+00,3.791381562483320256e+00,1.601890965272661393e+00
1.000966326451705690e+00,3.200299998494642306e+00,3.680496067143588679e+00,3.430230278578687564e+00,2.992883981184183639e+00,1.913176581821655287e+00
3.391717347153980100e+00,2.203276025349752310e+00,3.912063039981771517e+00,2.212542012944982428e+00,2.797549932455424049e+00,1.696713064476748301e+00
2.169408149863098156e+00,2.867138114740319210e+00,3.515904235345170825e+00,8.180802209444415496e-01,3.929849962737863134e+00,2.347368964338879316e+00
3.973829941178419922e+00,2.304796571879047296e+00,4.549779430594679042e+00,3.688827531975128249e+00,3.804296461982170641e+00,1.987454866820223431e+00
1.345981945976217675e+00,3.629810942082312586e+00,3.789174082630467844e+00,3.154555373859561307e+00,2.418221345339668371e+00,2.485538484518174940e+00
5.353061661918150804e+00,1.534977674641835321e+00,3.881239684014525793e+00,3.865733086507755267e+00,2.790916089288923985e+00,3.319613300560200209e+00
1.220493560149131573e+00,3.624620670428400082e+00,4.608583428523353120e+00,2.901928986493699902e+00,3.272668974651551821e+00,1.394891007870263211e+00
3.940387616400887971e+00,1.911164343352829587e+00,4.134830495921555382e+00,2.155329610239228977e+00,2.864156811635255373e+00,2.924790402628772323e+00
4.025101468085019008e+00,4.248823342999489050e+00,4.863975100706056764e+00,1.729233922764315201e+00,4.782016181009083766e+00,3.042800471195720391e+00
9.578318138321380015e-01,3.558428266784074978e+00,4.701803108806858589e+00,5.459957050786479194e+00,2.445346503483937894e+00,2.806468446765587821e+00
2.911338752835865407e+00,4.678324434412724386e+00,1.242313453399658485e+00,2.338737604001590586e+00,3.653018708380084689e+00,4.313378323797903313e+00
1.932401094358668470e+00,2.951010533615665565e+00,3.207647404682990366e+00,1.635822662745343159e+00,4.008518023985546463e+00,2.169653632183690561e+00
4.070350322062784798e+00,3.230403278073524120e+00,3.083217687401173634e+00,3.637720688107148881e+00,5.065787855012750640e+00,2.219375660136849504e+00
3.073970327110261191e+00,2.028233166610854177e+00,4.011774538093772158e+00,2.705543908597402680e+00,3.496930268556171839e+00,1.631842510020871773e+00
2.852963889169321199e+00,2.020694200844938226e+00,3.845853747455504568e+00,2.470063022081603332e+00,2.960988261720119308e+00,2.939091910140680053e+00
2.582255245642082642e+00,2.172508111040518664e+00,3.556666245352337441e+00,3.427175646857802072e+00,5.113478852060797664e+00,1.784562822004948091e+00
1.748644945812416251e+00,1.970202756576643122e+00,3.492487291688706641e+00,1.841333339479406472e+00,4.425102587290343337e+00,1.970878716678389653e+00
8.039465492571931104e-01,3.538801035246586402e+00,4.468201304674852992e+00,3.950946420122233516e+00,2.161873635073326749e+00,2.401967154757925105e+00
3.308464927810381262e+00,2.713295490201265814e+00,3.400509905772830521e+00,3.303844396066735634e+00,4.046314521494747574e+00,2.501951847108280447e+00
2.113377903113050404e+00,1.545304290710235451e+00,3.299083229266795314e+00,1.083047696380104563e+00,4.107626567885042768e+00,2.132109799952189633e+00
2.566738481137501360e+00,2.908530128450937280e+00,3.736423544805528518e+00,1.322806733757486031e+00,4.652122609908120765e+00,1.555981413074787767e+00
2.111526796248909932e+00,2.614226780957149554e+00,3.278846008529555878e+00,4.224002922909713575e+00,3.389394017374973700e+00,2.368611668161046957e+00
3.664843469477005122e+00,2.401225178854272890e+00,5.154333673277751160e+00,1.283025291741107132e+00,3.200999823528534627e+00,1.494279989896650562e+00
1.174810615199969321e+00,3.260179320945217896e+00,3.717762722703193301e+00,1.023740725733516266e+00,1.761279259163298194e+00,3.030009068351608548e+00
2.598449235241145683e+00,1.241820275342523372e+00,3.940652907930867865e+00,2.164722890921107368e+00,2.789013797993872945e+00,2.373000875317325509e+00
