2.105307534643407141e+00,6.268130481261310116e+00,6.024366218162473530e+00,5.445242660535705159e-01
1.890153990769631198e+00,5.604972959917198239e-01,4.192766045076234960e+00,4.497622987973871389e+00
5.640808856749890410e+00,2.531606909511173953e+00,3.997904729617832054e+00,4.786433412197144577e+00
5.298465118851813926e+00,9.114737607188956314e-01,2.115112331204643592e+00,8.141635111028091565e-01
9.352656789031666973e-01,4.309203300794251845e+00,3.182927743905104911e+00,2.832047699370259242e+00
2.187114282051673353e+00,7.068719781467760477e-01,1.992810504759706391e-01,6.472096927646248110e-01
2.565345257837624793e+00,1.224654287639964423e+00,4.457486825497317895e+00,5.981960079926426310e+00
6.067573891003532616e+00,4.300872890664949821e+00,3.947105309780370774e+00,2.527715137380576849e+00
4.158114356075148343e+00,4.285367934023038838e-01,1.056701550902746645e+00,3.494661577946019393e-01
1.441100055204582953e+00,7.338600134415956822e-01,2.682680943659041528e+00,3.077854601861770512e+00
4.421583811000883379e+00,1.717979543319904101e+00,2.492109474863606622e-01,1.820165478292956607e+00
7.026301118725036821e-01,3.689755687718055732e+00,1.095287830914527111e-01,4.400092186643291825e+00
3.859781654294607733e+00,5.161832206064683071e+00,1.578470595145035960e+00,5.806289045471081600e+00
8.004676887171706667e-01,2.787406274803907014e+00,3.123889740330779707e-01,1.245728208635056844e-01
8.244575089096028986e-01,7.975449648515361423e-01,4.134803752330710402e+00,1.121800417459281496e+00
5.892714952152528163e+00,4.751521740088252010e-01,3.879860843084114386e+00,1.878625366917688888e-01
1.001569022526309638e+00,2.251830586905348763e+00,6.097841391383661325e+00,7.259183016445579506e-01
3.399788414272015391e+00,1.970771671796196056e+00,6.153685992942177663e+00,2.683865273150672248e+00
5.474575089055449872e+00,1.381741647976040710e+00,5.764562273868924613e+00,1.308662039612831895e+00
5.201493265975553726e+00,8.509407857288138477e-02,5.795708020961086504e+00,6.118023554467879599e+00
1.219062367552126158e+00,5.845416232156847691e+00,1.157530981847078699e+00,5.455858470338844413e+00
3.466410145383535202e+00,2.427740300824127451e-01,8.980708840878188770e-01,1.912060200604771110e+00
3.586889346022842595e+00,1.836811842271903972e+00,1.687605747034659265e+00,1.940417112530955945e+00
1.125852852045395425e+00,6.197409135351165332e+00,5.083993973348115425e+00,7.332127266783123876e-01
3.396401050633372609e+00,6.455380659022427192e-01,2.302792491565234023e+00,4.480169742321155057e-01
1.140884507671956483e+00,5.462186188199343206e+00,2.682783941409410566e+00,3.148126574240564413e+00
6.227610084875323970e+00,2.442918329934272048e+00,5.011212803663605442e+00,5.175168343886769051e+00
7.756102022283485331e-01,2.891573375200901630e+00,8.568549822221006584e-01,2.600911142478367744e+00
5.619292354237131804e+00,3.312766503937160323e+00,1.877275526091257252e+00,5.739541185586892524e+00
2.423575178807555464e+00,1.082400592410222018e+00,3.208320966570930910e+00,2.322331931561572471e+00
2.694391884166507545e+00,1.012144997815912495e+00,2.984421228696895856e+00,3.443408435828152925e+00
5.457422824596985578e+00,6.500115648655916401e-01,4.848710515212441230e+00,5.000251290931554848e+00
4.613444515815258384e+00,5.271753611332851364e+00,1.869662417539804444e+00,2.704010269451677662e+00
1.293330884746516807e+00,5.375387892289213987e+00,3.337777162932079822e+00,2.500950942931910781e+00
